Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/25/18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Singapore,SGP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,3.917626869,3.701202215,3.778452832,3.406080955,3.505804567,3.252956426,3.468317645,3.20813989,3.211640084,2.968672096,2.715209132,2.717012045,2.323522344,2.396241822,2.088781301,2.234860501,2.119481812,2.068711454,1.730900023,1.611728462,1.568052683,1.518197171,1.392625946,1.22431598,1.112315185,0.958114317,0.744013256,0.574023382,0.437058993,0.375930782,0.339085392,0.261281049,0.207757177,0.183065767,0.185339274,0.155189153,0.159778992,0.141592109,0.117367099,0.118316086,0.098844134,0.0878928,0.075254915,0.064928404,0.058917457,0.057656861,0.051163833,0.045594963,0.043918798,0.043096251,0.038892612,0.0366938,0.03540885,0.036298659,0.039746124,0.03702746,0.03663017,
Solomon Islands,SLB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.91132937,46.97434027,49.02992975,48.21740214,47.71400778,44.65607834,41.12456928,41.62342846,37.50115945,35.92681491,34.67779979,24.0140309,30.98258258,39.92300446,37.65155653,34.45556864,35.6536254,,,,,,,,,,,
Sierra Leone,SLE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,36.69533765,32.9884106,33.72588832,34.0086546,31.81088314,29.59415584,29.60515967,30.30071745,30.43478261,32.05143056,35.29063456,38.01631378,38.69966697,37.23225806,34.97743216,33.2734663,33.03529412,32.30480736,35.84968407,38.1301762,40.12192799,45.14825814,37.9811824,44.99999986,45.99999993,46.00000005,46.93988124,38.82373446,37.92910274,43.05087319,39.38517457,42.89177475,47.46463763,58.64878566,61.80183354,61.96892169,58.36204147,48.73695362,49.61836952,49.61874475,51.82832199,52.46110072,52.88889683,54.76290721,56.34541181,57.31912515,55.15418958,56.71601723,52.52411819,49.71889219,53.95568841,60.50491089,59.36275413,
El Salvador,SLV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.42424242,17.52090639,14.56377455,14.92215532,15.01934902,14.47783818,14.0189363,14.38551921,12.90288059,11.20893076,10.47978358,10.12014464,9.143706105,8.958735305,9.543760687,10.61211059,10.72947027,11.86587908,12.54014549,12.36905357,12.55829629,12.51337408,11.92391844,11.00348462,11.2693065,11.13113347,11.03006733,
San Marino,SMR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,71.12160316,70.81589681,71.67693883,70.66478744,71.18725369,70.53263796,68.78326463,66.29065323,61.50293993,60.54522579,59.37051194,57.45080864,61.57541714,61.23740106,45.61069664,54.17245328,56.31369626,61.00192106,62.93552597,58.65456036,68.41879784,68.28317889,67.72738991,66.42269859,67.90003436,66.75834045,62.36591978,64.17994367,69.32535321,63.59843773,65.45259173,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.92398117,21.34125715,20.45826489,18.42150177,20.99158984,19.94422836,19.98221414,15.04887329,13.4469293,13.93473859,11.95861152,11.43656006,9.977401721,10.33343575,9.601205055,10.22577816,10.68572879,8.986302103,9.361665944,9.278780937,8.184191008,7.872027779,
Sub-Saharan Africa (excluding high income),SSA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,23.70384608,24.40999628,23.41592087,24.91685379,24.39617874,24.65683597,23.99203012,25.92519363,23.40139536,23.45944097,24.37630097,22.3513475,24.04658743,23.98038465,22.61656626,22.42331502,23.49640887,24.33830968,22.65169772,19.52471957,21.23215159,25.36539123,23.53358378,21.04314327,20.8043495,19.7687044,19.58179351,20.00318327,21.11920333,17.61194794,17.00614096,17.93572119,17.60117796,17.20684151,17.3379325,17.38986504,
South Sudan,SSD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,23.68965641,24.3937351,23.40172912,24.90002774,24.38013839,24.64110799,23.97618167,25.9073021,23.3852405,23.4445172,24.36041325,22.33630714,24.03060012,23.96382678,22.60105206,22.40768316,23.47940962,24.31971996,22.63498885,19.51073476,21.21685964,25.34507578,23.51490688,21.02757356,20.78876181,19.75376679,19.56674335,19.98759266,21.10228921,17.59827115,16.99299194,17.92141062,17.58803089,17.19378589,17.3379325,17.38986504,
Small states,SST,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.235917521,4.198546592,4.073671438,3.945169486,3.777975069,3.643956263,3.483853266,3.282783754,3.155692684,3.323044012,3.123641528,3.088712996,3.078909786,2.984939662,2.933276795,2.93362501,2.716149487,
Sao Tome and Principe,STP,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4690439,11.57075199,12.13900988,12.06150045,12.1873748,12.72610947,12.01465132,12.62194529,11.82625447,
Suriname,SUR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,10.53799224,10.51524711,10.16949153,10.37558685,10.42471042,10.5891126,9.339678763,8.794290084,8.656920968,7.789108266,7.322089675,7.353217032,7.392996109,7.027027027,8.043749135,7.913375102,8.399812295,8.36208462,7.41969415,8.658654923,9.142388794,9.287371561,9.102952309,8.235981308,8.882578259,9.126958746,10.12472487,11.21731488,10.93143899,9.79020979,8.705295259,8.898400541,11.26643368,19.19107392,17.00720459,14.87544384,16.38966131,12.603138,9.63495527,9.755834037,11.16406766,11.55350904,7.435394233,7.225143939,5.790630852,5.419383854,11.02598768,11.26399568,9.80522355,10.94277818,10.44173101,9.833942718,9.384789709,9.491023744,10.21204304,10.1905273,9.968602826,
Slovak Republic,SVK,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.632608813,5.296297488,5.10252145,5.22205872,4.465397761,4.417091221,4.953031957,5.018773875,4.443720013,4.069782317,3.628179047,3.564896389,3.99893171,4.081336526,3.335295726,2.813358699,3.376573346,3.540483372,3.976260329,4.457586235,3.752978029,3.676947134,
Slovenia,SVN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28857428,4.031541513,4.059537855,3.911747779,3.296057547,3.312654946,2.972101312,3.20401633,2.411537772,2.601158817,2.600457079,2.266024794,2.139807034,1.889733599,1.891919054,1.982105417,2.286015197,2.067126148,2.08232223,2.333031214,2.342925362,2.172011589,
Sweden,SWE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,4.304496558,4.384793804,4.522157581,4.469401112,4.477151494,4.467999599,4.31272327,4.118085679,3.940963098,3.872036958,3.562731188,3.058492557,2.878551623,2.723120144,2.783446904,2.801776725,2.498254874,2.416411709,2.26107903,2.109265187,1.902768212,1.902398034,1.842201705,1.821403954,1.795675409,1.140893664,1.35362105,1.58565905,1.603638224,1.47524833,1.624376734,1.630472387,1.486919844,1.386857285,1.342288423,1.357857516,1.29909115,
Swaziland,SWZ,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,32.84495518,31.49990347,36.1133198,40.33385678,38.4541002,34.65553236,37.40458015,29.0513834,24.17582418,32.54086181,33.1043956,37.07482993,39.98025666,33.33333333,31.76020408,32.91925466,32.44680851,32.09302326,35.49618321,33,22.70803829,22.70803949,20.33970276,17.19872306,21.65998664,20.65299924,22.16782421,16.48416113,16.10822832,15.30022997,10.39501884,11.44563789,8.989804774,10.19160043,13.38736503,12.01311886,14.2235939,12.99060506,13.17838386,13.40284505,12.84036183,12.68655639,13.16434481,13.02427306,10.07959682,11.41856074,11.6176123,11.16811984,10.43764333,9.664498266,10.62901929,10.2027268,11.04069124,11.02256548,10.08961379,10.23539963,10.0038448,
Sint Maarten (Dutch part),SXM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,10.33705554,9.914454924,9.144111192,7.951318458,7.431340872,9.203561116,7.792859755,9.387207031,7.722483748,6.57245827,7.106324141,6.30708757,5.960428689,5.374545455,6.302884936,6.129324867,5.048105476,5.653924651,4.931320681,4.768199415,4.439582479,3.939551019,2.951693192,3.428913181,3.435837073,3.421281868,3.517511018,3.447867844,4.281961594,3.927607695,3.502022791,3.165033608,2.993439448,2.665485671,2.717018054,2.685992045,2.350567561,2.932238648,2.639932877,,,
Syrian Arab Republic,SYR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,21.93774752,24.91649037,26.58875782,31.79281548,24.79884783,29.81274968,32.84003134,34.43728541,32.18284783,31.10085972,31.57512878,29.94585922,27.8801927,30.60503009,25.18055991,23.75023709,27.04020942,26.83239329,25.70256647,21.79926865,19.48961261,19.2248067,17.9391583,,,,,,,,,,
Turks and Caicos Islands,TCA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,40.92693905,39.86846022,39.81206944,39.72646057,38.46230067,37.74527747,38.49887506,42.08049065,41.35421869,40.85117058,39.6787851,39.67485953,39.52254001,38.02048228,38.54306301,38.2897419,37.01560831,35.16572544,35.76616923,40.81380747,45.08867461,39.74994929,39.45673604,39.15669484,33.61263965,38.05864051,32.62196654,33.11313873,36.75805277,31.65552421,29.27986571,36.49593846,35.34349528,32.46493321,37.83631045,35.83829683,39.00421791,39.94404154,40.81711133,39.74719883,42.31419695,41.81033232,39.44327228,33.59690649,23.46974651,54.84459297,56.71846458,56.00224585,55.91664674,47.85547182,53.37254716,53.10902672,55.08826238,51.91683711,52.62102027,52.38555112,50.05602887,
East Asia & Pacific (IDA & IBRD countries),TEA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,24.67554886,35.80466039,38.43373738,38.89084303,37.07322869,36.65306702,36.41535281,38.53500646,40.18337012,36.65685966,34.10063807,32.86219327,31.82057182,32.43829185,32.99006077,31.60521802,31.86807072,28.76203009,27.5228396,30.05714579,28.92705896,30.25039466,31.33541327,31.13233889,30.21776135,26.96311508,25.79400033,25.50915321,24.54163173,23.8929293,25.36531583,23.06864412,20.73780404,18.77900913,18.97318992,19.06910588,18.74225954,17.40236848,16.73276621,15.64014334,14.60889855,13.94964586,13.37286116,12.54547489,13.02619951,11.80838126,10.9266244,10.67329083,10.68535122,10.21947684,10.53309379,10.49888002,10.3587366,10.18428919,9.918079185,9.618453659,9.345163799,
Europe & Central Asia (IDA & IBRD countries),TEC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.61558173,18.82262706,16.74899618,13.40239337,13.81678943,12.9439516,11.68995267,11.54194038,10.70291161,9.554939312,9.720993684,9.090793911,8.948033105,8.785028603,8.456375719,8.148900456,7.320130245,6.624963692,6.157725659,6.040607559,6.235687302,6.115992348,6.078763411,5.650449007,5.503498123,5.613263314,5.872481104,5.705366911,
Togo,TGO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,54.88213371,55.1612753,53.39504558,51.85181137,48.89430678,44.66232181,43.87946262,44.21052691,44.57429659,42.95982381,33.7607201,31.68568949,30.73284873,32.00883615,24.61082381,26.6061986,32.29729807,35.44502501,24.08602163,25.35583162,27.48854606,28.1835632,26.96296705,34.47566818,33.46080359,33.66423191,34.75775806,33.48428232,33.57475517,32.22346085,33.75411482,32.82417093,35.26324642,44.143647,34.92287991,37.76285037,40.83710311,42.19238597,34.96374082,36.93322318,35.14112169,37.71936035,38.19171067,35.79569812,36.23331063,39.40855815,35.8837052,35.82352891,40.70809912,32.91183395,31.03244507,30.76088842,42.59993936,39.71648284,41.96838168,40.66339165,41.27678943,
Thailand,THA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,36.44438043,35.83823047,34.00270049,33.06552313,30.63419929,31.92324563,33.40020742,29.24377633,28.682927,28.68471764,25.9158756,23.92438082,25.33803682,27.69022923,27.00573136,26.87108478,26.69552647,24.78309776,24.49815527,23.9935595,23.23987777,21.35710076,18.54844952,20.06017393,17.57385642,15.80937021,15.6641499,15.73343752,16.1780589,15.07529261,12.49962783,12.6498266,12.29733574,8.027850375,8.629038598,9.082752811,9.065074521,9.066834186,10.26244699,8.895823038,8.502900397,8.582504851,8.696025949,9.44456985,9.294173322,9.198074335,9.406123689,9.350609229,10.07543887,9.790233755,10.52516753,11.5946519,11.50697028,11.3206966,10.07407069,8.722890192,8.348736583,
Tajikistan,TJK,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,32.66331658,33.05227656,30.80645161,31.68604651,32.02898551,33.33333333,36.63663664,27.40315638,23.28764973,23.9648612,38.43111127,38.98366917,35.40138571,27.16547788,27.38436071,27.42246896,26.15768119,24.66404896,27.10732657,21.60442128,23.95460984,24.19797049,22.21594212,22.73868221,20.86468215,22.07166118,27.20812645,26.60491433,27.41401708,27.24576379,24.95290794,,
Turkmenistan,TKM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,25.92592593,28.57142857,33.33333333,32.20338983,10.6097561,19.44444444,34.00954654,17.17861206,13.3311546,21.5786594,26.17454654,26.18934973,24.36762575,24.35657464,22.0130172,20.292289,19.44073803,18.80724562,17.44215358,19.07323872,10.88684299,10.68349406,11.49978678,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,16.5114904,14.61959751,14.24568931,13.53997609,12.90544378,12.89984153,13.09958921,12.86993702,13.20454295,12.69591651,11.95213467,12.28541671,13.16707727,11.41388247,10.73986807,10.25040316,10.06753038,9.359469814,10.29175249,10.70684089,10.81196755,10.91153882,10.28820362,9.962619258,9.184769869,8.817136652,8.588177267,8.137496777,7.449732886,8.468667765,6.7521249,6.474863007,6.299432471,6.307581333,6.023383976,5.628413306,5.692213678,6.494128135,6.864792843,6.448710347,5.824659578,5.469817365,5.56505278,5.658092554,5.527369781,5.482918038,5.530928848,5.247389754,5.407454455,5.433029201,5.246028531,5.693889935,
Timor-Leste,TLS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.40511674,24.07317006,28.0502603,29.14857965,31.51912931,29.45996003,32.80146955,30.34825985,25.79029391,21.54748106,21.15491394,18.38144818,20.37175961,19.56598076,19.39971219,17.60285553,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,20.49367886,18.83737462,18.74732659,18.57712211,17.6090828,16.72342933,16.71987447,16.61708686,14.837118,13.34733131,13.20837327,12.84316647,11.81076731,12.44864325,11.7417064,12.91710595,14.03739719,13.5982309,12.73460102,13.39838074,14.50127736,16.26213134,16.97772609,16.42945791,16.44427837,15.61675757,15.35488719,15.25085168,14.04486162,13.84437364,14.16431344,13.88647591,12.6911687,14.21119379,12.88653936,11.61909375,11.7831034,11.01434522,10.90346312,9.97506442,9.111274005,9.311672229,9.063423766,7.9116018,9.433004445,9.097712122,8.669909883,9.012226014,10.24380745,10.26209674,11.04001809,10.83488273,
Tonga,TON,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,50.11159068,45.78214998,43.87352371,41.79010675,41.71079395,38.49740039,39.05793548,38.14238656,36.28196268,37.70715168,37.78372266,38.9583285,38.86537522,37.95558716,36.02731124,35.59276808,36.84697699,38.15791132,40.80194714,25.22922727,24.83674591,23.77517165,23.84390109,24.79657737,25.78661805,22.80942254,20.97287179,21.1305891,22.49532681,23.66017183,20.77616231,18.5966634,19.87149151,17.70551039,17.59419288,18.60576158,19.30953774,19.12521441,20.17621145,19.69001148,20.21969081,19.80082773,
South Asia (IDA & IBRD),TSA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,44.86007555,44.13295056,42.26614637,43.19592765,44.46983924,42.68262055,43.24680049,45.80683979,44.97819734,44.5981194,43.35744078,41.584787,42.1908048,44.51440353,42.06605277,39.79487244,37.51332563,38.52423631,37.41144853,35.5577431,35.66762562,34.80339772,33.80753085,34.24754536,33.16029386,31.93145609,30.81433907,30.24256819,30.98571611,29.98135716,29.94933022,30.06565916,29.46955057,29.04487807,28.70535239,27.06793696,27.59913255,26.65895883,26.56036742,25.45327208,24.08158338,23.75151944,21.71890187,21.67213411,20.02115302,19.7159297,19.34621152,19.31400029,18.91042239,18.93569669,19.27230306,19.14410582,18.65229744,18.92712657,18.46320989,17.9808144,17.79848514,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,23.68965641,24.3937351,23.40172912,24.90002774,24.38013839,24.64110799,23.97618167,25.9073021,23.3852405,23.4445172,24.36041325,22.33630714,24.03060012,23.96382678,22.60105206,22.40768316,23.47940962,24.31971996,22.63498885,19.51073476,21.21685964,25.34507578,23.51490688,21.02757356,20.78876181,19.75376679,19.56674335,19.98759266,21.10228921,17.59827115,16.99299194,17.92141062,17.58803089,17.19378589,17.3379325,17.38986504,
Trinidad and Tobago,TTO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,2.643058155,3.021382139,2.954860131,2.979984796,2.903162386,2.63703594,2.615416077,2.653472117,2.70962374,2.690967018,2.322058027,2.415302983,2.173775483,2.269999737,2.181492076,2.027936336,1.412957799,1.33942851,1.460777785,0.980456237,0.804833029,0.489537185,0.571028947,0.386726689,0.378319522,0.621522342,0.544245097,0.47074213,0.484748763,0.486190289,0.474572212,0.530159898,0.537677665,
Tunisia,TUN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,23.73848179,20.66045724,18.7942545,20.00713903,18.45890411,19.70300061,22.29182981,24.6104245,22.85340841,21.39167651,20.95052083,20.43586995,18.54605756,17.62935089,15.78380535,16.32779609,15.62336913,14.95256347,14.5063579,16.29911824,18.10987648,14.92248062,18.79839179,13.54055161,14.55447057,17.73547512,19.10520066,18.6047099,16.96971604,14.44627113,13.03850604,15.69321817,12.60625031,11.96617336,11.98545104,11.33392597,10.67895306,9.325973569,10.38113979,11.00561441,10.09783552,10.16816441,9.399654926,8.450270815,9.061991047,8.199632726,9.011873498,9.534755027,9.374587973,9.761133117,11.00628329,9.979911284,
Turkey,TUR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,55.98802395,52.84090909,53.87547649,54.37636761,51.62601626,47.51434034,48.62012987,45.86686174,42.83845651,41.96951934,40.16736402,38.47133758,35.40328337,35.01416431,37.08705589,36.49751881,33.60110456,32.4,32.66034796,28.57511426,26.50387597,24.51713156,22.68519862,21.35953703,21.69041728,20.25880139,20.10440599,18.47404548,17.84525228,17.10160888,18.09289968,15.80402654,15.56318072,16.07486623,16.02579693,16.28944767,17.39455624,14.96561964,13.52859242,11.4838282,11.25937373,9.927702565,11.63358614,11.27811728,10.78120615,10.59807902,9.332153691,8.484016595,8.406511788,9.116358976,10.26596249,9.361584437,8.783872628,7.677231663,7.450807066,7.834513473,7.016610819,
Tuvalu,TUV,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.44115949,21.23651271,19.75781466,19.63754722,20.71613577,22.58770655,24.93613959,25.4302168,24.23359437,26.22838234,28.70132682,27.58989064,22.01128103,22.16284261,22.35991917,21.65660986,,
Tanzania,TZA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.95766349,48.13968975,47.99689636,48.1084265,44.98055591,47.14437784,48.03031606,46.79939742,33.76268592,34.1277112,33.48265835,32.86714119,32.45784134,32.52526417,33.3277215,30.46426895,30.965855,28.78427579,30.83358546,32.36575682,31.95960859,31.2886594,33.17302737,33.29060928,31.35095559,31.45982705,31.51435101,
Uganda,UGA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,51.73969486,51.73930802,51.16976109,50.72194809,52.03401657,52.27655987,51.88756333,50.8265126,49.68306671,50.63511165,53.77767366,56.61802753,56.95780177,60.90116279,62.43864816,72.17943781,73.2478241,73.96886373,74.26910118,65.57032232,72.02925783,58.42696629,53.73280943,57.57184372,54.81880252,52.74135513,56.60533233,56.75479748,56.71121457,56.7861919,56.57689698,52.82168297,51.12051916,51.54009804,49.9232941,49.39077445,45.14211767,41.98402345,42.07154065,38.45645113,29.38455705,29.69154468,24.90403166,26.14874394,22.91541417,26.70464209,25.59061497,23.62934773,22.7378194,28.2462624,28.25674046,27.01306079,27.98995249,27.44725748,27.07375444,26.08906869,25.78173041,
Ukraine,UKR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.66921899,20.94048494,22.93485561,25.574263,22.7820711,20.35647298,21.66971979,16.24320453,15.40075658,13.82873947,14.41400323,14.23627081,14.2811045,17.08280767,16.37209818,14.6217084,12.09697898,11.92764003,10.39983538,8.680658816,7.46048326,7.904622314,8.256066372,8.421933802,9.492159871,9.050185933,10.02779223,11.65421174,14.19485293,13.71964212,
Upper middle income,UMC,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,25.13078104,31.78214255,33.0613464,33.18769665,31.80840453,28.94021367,28.10951677,28.95384203,29.32366546,27.04909914,25.38612976,24.67031106,23.81645304,24.13525027,24.29420225,23.26180706,23.30560089,21.83453614,20.65622766,21.56519759,20.89243519,21.49387007,21.73848558,21.77791988,21.44875439,19.6860476,19.20038128,18.820841,18.13422002,17.40148894,18.04528067,16.3910706,14.50411272,13.37054579,13.60009686,13.11932622,12.895296,12.02327858,11.62088195,11.03043901,10.07895506,9.768160991,9.727248453,9.424106066,9.381331244,8.450175506,7.819309656,7.649444569,7.635615306,7.535379498,7.384513044,7.324979766,7.197322374,7.213396634,7.125307643,7.078161905,7.067007611,
Uruguay,URY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,13.40118019,14.62802845,13.59511315,12.65181948,13.71186351,12.04352629,10.89759792,9.208457677,8.497830722,8.815643711,7.366757862,7.925336057,8.616111364,8.016058205,7.705982056,7.97466445,6.778210238,6.962935976,6.518692978,8.685455706,11.1429923,12.87584105,10.08534728,10.40161625,9.881048135,10.53807968,8.982832027,8.239192273,10.11674658,9.273450802,8.683019168,7.667272359,6.963447201,6.821231701,
United States,USA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.382525903,1.256535233,1.190550642,1.189219338,1.164848337,1.002199564,1.168204218,1.294525739,1.17902686,1.057632754,1.086915319,1.152771009,1.05626864,1.174091393,1.366778271,1.241406556,1.426344348,1.251786208,1.052210839,,
Uzbekistan,UZB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.61125888,29.25875915,31.13557887,32.76472796,36.97700295,34.82753262,30.44774065,37.42615998,32.29463652,26.13553228,32.18285021,31.30841121,33.52397903,34.35904837,34.00571349,34.25172744,33.11788746,30.77324627,27.96856667,27.90433102,25.85853641,21.85093635,20.62253146,19.80893361,19.48249408,19.23992297,18.98390396,18.78656436,18.21226405,17.60189391,
St. Vincent and the Grenadines,VCT,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,13.37455242,16.01432195,14.12207949,11.23426528,13.31971715,12.70824748,11.84789349,14.03188583,14.31460935,14.58403195,13.31136066,16.22265556,15.16194781,16.3870031,14.2716267,15.03092091,11.19423511,8.079125647,10.60622423,9.42564471,7.436799917,8.110570334,8.021481953,8.573308311,7.251521298,7.356378959,6.413429358,6.010071109,6.291754951,6.150377566,6.298014338,6.743856151,7.068410588,7.183459584,7.466736919,7.24015374,7.564485984,7.792084456,7.390123594,8.295458718,
"Venezuela, RB",VEN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,4.794880174,4.934853071,4.902973786,5.080233274,5.098489721,5.321472094,5.642912669,5.876208238,5.971520253,6.472097486,6.108805608,5.864651881,5.386676235,5.43356151,4.503078334,5.032346297,4.60199886,4.89881709,4.944239423,4.771536092,4.80187993,4.89697582,5.202818202,5.587383767,5.556481315,6.305770418,6.674264977,6.582899743,6.757383944,6.298466318,5.466064771,5.579204709,5.427173571,5.486261992,5.264689943,5.525520747,4.490747194,4.929622812,5.42015946,4.725817153,4.210018277,4.544217324,4.103337017,4.555546456,4.037468186,4.022868233,3.977649831,4.125018548,4.444212636,6.128737987,5.791329904,5.4322034,5.471007716,5.368051272,5.642190706,,,
British Virgin Islands,VGB,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.01530299,22.09924101,21.34620188,19.98400316,19.67671165,18.8853593,18.14112866,
